,NBAC,NBAVRT,NBMEANLD,ARTKCLCK,ARTKLPC,ARTKSCOR,ARTRCLCK,ARTRLPC,ARTRSCOR,ANTAC,ANTALTAC,ANTALTRT,ANTAVRT,ANTCONAC,ANTCONRT,ANTORTAC,ANTORTRT,BITIHDL,BITIHDM,BITIHDS,BISATTII,BISMOTII,BISNPLII,BBASDRIV,BBASFUNS,BBASRWRD,BBASBIS,BSCSSCON,CRTAC,CRTAVRT,CGRSCRP,CGRSINTP,CCTCAVCC,CCTCGAIN,CCTCINFO,CCTCLOSS,CCTCPROB,CCTHAVCC,CCTHGAIN,CCTHINFO,CCTHLOSS,CCTHPROB,DIIDYSF,DIIFUNC,DDTHEALT,DDTTASTE,DGSFORWD,DGSREVRS,DRFAC,DRFAVRT,DRFPINAC,DRFPINRT,DSTPCTP,DPTEEB,DPTFEB,DPTHEB,DPTREB,DPTSEB,DPTERP,DPTFRP,DPTHRP,DPTRRP,DPTSRP,DPTERT,DPTFRT,DPTHRT,DPTRRT,DPTSRT,DPEAYBAC,DPEAYBRT,DPEBXBAC,DPEBXBRT,DPEAC,DPEAVRT,DPBIAS,DPEDPRIM,TFEQCGRS,TFEQEEAT,TFEQUEAT,ERQREAP,ERQSUPP,FFMQAWAR,FFMQDESC,FFMQNJUD,FFMQNREA,FFMQOBSV,FTPSFTP,GNGAC,GNGBIAS,GNGDRPIM,GRTSGRIT,HIRAC,HIRAVRT,HIRSCOR,HLTSFCH,IMVIMPLS,IMVVNTUR,ISTDECPC,ISTDECAC,ISTDECMV,ISTFXDPC,ISTFXDAC,ISTFXDMV,KTTSCOR,KRBHDRL,KRBHDRM,KRBHDRS,LCATACTL,LOGAC,LOGAVRT,LOGCONAC,LOGCONRT,LOGCFCAC,LOGCFCRT,LOGICHAC,LOGICHRT,LOGSWCAC,LOGSWCRT,MAASMIND,MOSSSRT,MOSREC,MOSSPC,MPQCOTR,PRSOVTAC,PRSPLB,PRSRVS,PRPSLOPE,PRPTAOAC,PRPTATAC,RPMSCOR,REPAC,REPAVRT,REPPINAC,REPPINRT,SOCSCOM,SOCSELSE,SOCSLBSE,SOCSOPT,SSRQCOTR,SSSBORED,SSSDISIN,SSSEXPSK,SSSTHRIL,SMAC,SMAVRT,SHFTAC,SHFTAVRT,SHFTLR,SIMAC,SIMAVRT,SIMSIMAC,SIMSIMRT,SRTAVRT,SPSFORWD,SPSREVRS,STSSSRT,SSSSRTHI,SSSSRTLO,SSPASS,SSPAS,STRAC,STRAVRT,STRSTRAC,STRSTRRT,TIPIAGRE,TIPICONS,TIPIEMST,TIPIEXTR,TIPIOPEN,TWILLELR,32AC,32AVRT,32CSCRT1,32CSCRT9,32TSCRT1,32TSCRT9,ZTPIFUTR,ZTPIPNEG,ZTPIPPOS,ZTPIPRFA,ZTPIPRHE,TOLAVGMT,TOLNEM,TOLOPTSL,TOLPLNTM,TSTAVRT,TSTMODBA,TSTMODFR,TSTPRSV,UPPLPERS,UPPLPREM,UPPNEGUR,UPPPOSUR,UPPSENSE,WRTNEUPR,WRTPOSPR
s309,0.822622108,599.5,1.85,39.2380952381,0.30000000000000004,787,28.0,0.4,482,0.9577464789,-0.0293650794,9.0,624.5,-0.1304347826,80.0,0.0293650794,45.0,0.00025005169999999996,0.00034802250000000003,0.0024189453,2.8666666667,3.5,3.8333333332999997,3.25,3.75,4.0,2.4285714286,60,0.96,502.5,0.6666666667000001,0.1666666667,13.958333333299999,-0.0291666667,2,-0.008833333300000001,-4.375,15.5,-0.0970588235,2,-0.0113529412,-7.75,1.0,1.4545454544999998,0.3173312336,0.7661938214,8.1,8.6,0.8428571429,923.0,-0.33333333330000003,104.5,0.75,3.0,3.3333333332999997,1.3333333333,4.8333333333,4.8333333333,4.5,5.3333333333,5.833333333300001,4.3333333333,3.0,1.5,4.6666666667,2.8333333332999997,4.6666666667,5.3333333333,-0.3125,220.0,0.0,-31.0,0.9365079365,523.5,0.4181320954,4.4838707464,61.111111111099994,0.0,40.740740740700005,7.0,3.5,4.25,3.875,4.5,3.8571428571,3.625,54,0.9457142856999999,-0.9471233901999999,2.4009409867,35,0.2803468208,505.0,97.0,7,1.1875,1.8,0.6070014,0.4,0.0020017531,0.8753829956,0.9,0.0022072183,0.8611111111,0.0006324555,0.0015811388,0.0015811388,5,0.8765432098999999,1334.0,-0.232183908,19.5,-0.0109717868,-3.0,-0.2212121212,22.5,-0.1622983871,190.0,4.8,442.5,1.0,35.5,44,,,,0.35847886939999996,0.8833333333000001,0.8833333333000001,7,,,,,0.4166666667,0.33333333330000003,0.25,0.75,148.0,0.1,1.0,0.9,1.0,0.9594095940999999,711.0,0.4314381271,477.0,0.043345370300000005,0.97,536.0,-0.06,93.0,424.0,7.6,4.9,238.3333333333,338.75,467.5,128.75,90.78715437790001,1.0,661.0,0.0,63.0,6.5,7.0,7.0,3.0,6.5,30,0.7062937063,785.0,4.0,-57.0,78.0,136.0,3.6923076923,2.0,4.6666666667,1.5555555556,3.8,1933.2142857142999,13,8,4146.4166666667,,,,,1.3,1.5454545455000002,1.3333333333,1.2857142857,3.5833333332999997,0.8941163659,0.4999891178
s313,0.8093023256,662.0,1.65,33.6842105263,0.3666666667,607,33.1875,0.4666666667,491,1.0,0.0,10.5,760.5,0.0,105.5,0.0,91.5,5.496699999999999e-06,0.0014945830999999999,0.010475585899999999,3.4666666667,3.1428571429,2.5333333333000003,1.5,2.0,2.0,2.4285714286,60,0.9666666667,540.0,0.6666666667000001,0.0,7.875,0.07083333330000001,1,-0.0011666667,-2.625,12.625,0.053571428600000005,1,2.85714e-05,-2.7071428570999996,1.0,1.1818181818,0.7182802476000001,0.2003384591,5.2,4.6,0.9130434783,1039.0,-0.1176470588,109.5,0.30555555560000003,1.8333333333,4.0,1.0,1.0,1.0,5.0,5.1666666667,4.5,5.0,2.5,2.6666666667000003,2.6666666667000003,3.6666666667,2.5,4.8333333333,-0.25,100.5,0.0,-199.0,0.9291338583,611.5,0.5418530125000001,4.2364289123,100.0,33.3333333333,3.7037037037,1.0,5.5,4.125,1.375,2.25,2.0,3.5,28,0.98,-1.0705413209999999,3.8243251091,36,0.6186440678,883.0,219.0,3,1.0625,1.4666666667,0.6927307129000001,0.9,0.0020009418000000003,0.8550415039,0.9,0.0018890246,0.3611111111,0.0015811388,0.0099597577,0.0099597577,4,0.9270833333,786.0,-0.1714285714,194.0,-0.0416666667,-44.0,-0.1297619048,238.0,-0.06919191920000001,46.0,2.8666666667,409.8333333333,81.0,100.0,47,0.6111111111,2.5881766554,-0.7472077435000001,0.5884750328,0.9756097561,0.9756097561,7,0.9014084507,993.0,-0.055555555599999994,94.0,0.5,0.9166666667,0.5833333333,0.75,146.0,0.4,0.0,0.6000000000000001,0.2,0.975,800.0,0.42385786799999997,610.0,0.0135977506,0.99,534.0,-0.02,28.5,475.0,4.5,4.7,453.6666666667,320.8333333333,338.3333333333,17.5,23.7645342312,0.9791666667,924.5,-0.0416666667,51.0,1.0,7.0,3.0,1.0,5.5,25,0.8767772512,1159.0,384.0,552.0,-243.0,-316.0,4.8461538462,3.6,1.6666666666999999,1.2222222222,1.6666666666999999,3057.0729166666997,16,7,3161.25,753.9641025641,0.9940058175,-0.1253210307,0.8718991116,1.1,1.0909090909,1.0,1.0,2.25,0.5097746492,0.15407075820000002
s314,0.7843601896,450.0,1.3,45.4545454545,0.2666666667,975,25.9523809524,0.30000000000000004,515,1.0,0.0,10.5,703.5,0.0,110.0,0.0,24.0,0.00038293120000000005,0.0019087829999999998,0.0054052734000000005,4.6,3.3571428571,4.0,3.0,2.25,3.2,3.1428571429,47,0.932885906,517.0,0.5,0.5,9.7916666667,0.054166666700000005,1,-0.0061666667,-4.375,11.416666666700001,0.0130258078,1,0.0023361105,-4.2688477952,1.0,1.1818181818,0.2744161807,0.37554579,6.7,6.8,0.9090909091,959.5,-0.125,403.5,0.11111111109999999,2.6666666667000003,3.1666666667000003,3.6666666667,3.1666666667000003,3.8333333332999997,4.3333333333,3.8333333332999997,4.1666666667,4.0,4.1666666667,1.8333333333,2.6666666667000003,4.0,3.3333333332999997,4.1666666667,0.0357142857,320.5,0.0625,-126.5,0.9098360656,633.0,-0.45779826590000006,2.6898896498,27.7777777778,55.5555555556,29.6296296296,5.666666666699999,6.0,3.625,3.875,2.625,3.2857142857,2.875,44,0.98,-0.5702753736999999,3.5486446675,30,0.5086206897000001,947.0,177.0,9,1.0,1.2666666667,0.5336376190000001,0.7000000000000001,0.0011016754,0.8696380615000001,0.9,0.0019938995,0.30555555560000003,0.0038729833,0.0256124969,0.009797959,2,0.8736842105,925.0,-0.0559210526,-110.5,0.0915789474,92.0,-0.14750000000000002,-202.5,-0.008720930200000001,316.5,3.8666666667,378.6666666667,26.0,52.5,45,,,,0.5487029384000001,0.9239130434999999,0.8858695651999999,3,0.9436619718000001,877.0,0.0,120.0,0.25,0.75,0.5,1.0,114.0,0.1,0.30000000000000004,0.4,0.4,0.9083969465999999,722.5,0.3925729443,406.0,0.034305935600000004,0.8631578947,710.5,-0.181011535,88.5,321.0,6.9,5.9,371.1666666667,289.6666666667,433.3333333333,143.6666666667,11.5499143836,0.935483871,817.0,-0.0846438483,170.0,2.0,6.0,5.0,1.5,3.0,41,0.8641686183,684.0,-13.0,47.0,117.5,-69.0,4.0,3.5,2.1111111111,2.2222222222,2.3333333333,1663.7347222222,4,10,4103.8333333333,407.20202020199997,-0.1705025748,1.3510731250999999,-0.27363015350000003,1.8,1.9090909091,1.9166666666999999,1.9285714286,2.0,0.6550417424,0.22353051359999998
s316,0.8242009131999999,598.0,2.05,39.3,0.33333333330000003,745,30.3636363636,0.2666666667,638,0.9930555556,0.0,28.0,664.0,-0.0208333333,104.0,-0.027777777799999997,-15.0,7.62009e-05,0.0004859428,0.0036103515999999997,3.2666666667000004,3.7142857143,3.2666666667000004,3.0,2.0,3.0,2.4285714286,51,0.9933333333,402.0,0.33333333330000003,0.33333333330000003,13.75,0.0416666667,2,-0.0183333333,-3.75,8.875,0.0791666667,2,-0.0111666667,-2.125,1.0,1.7272727273,0.1270740954,0.8256563451000001,8.2,6.8,1.0,783.0,0.0,-63.0,0.6944444444,1.5,1.6666666666999999,1.5,1.5,3.5,4.6666666667,6.0,6.0,5.833333333300001,3.0,1.3333333333,1.1666666667,1.5,1.6666666666999999,5.666666666699999,-0.25,170.0,-0.0625,-36.0,0.953125,438.5,-0.3719338943,3.8121088774,66.6666666667,0.0,22.2222222222,5.666666666699999,3.25,4.0,4.25,3.875,3.7142857143,4.25,50,0.9885714286,-0.8893284576999999,4.1867508355,28,0.3463687151,527.0,124.0,7,1.125,1.4,0.7073301315,0.8,0.0013157363,0.9288833618,0.9,0.0012716035,0.5833333333,0.0015811388,0.0015811388,0.0038729833,4,0.9270833333,1044.0,-0.0381944444,27.5,-0.015873015900000002,54.5,-0.0223214286,-27.0,-0.0434343434,78.0,4.3333333333,298.6666666667,1.0,177.5,44,0.4719101124,3.6446965655000003,-3.8096929658999996,0.554232052,0.9748743718999999,0.9195979899,14,0.8732394365999999,1160.5,-0.2777777778,-82.0,0.4166666667,0.5,0.8333333333,0.9166666667,128.0,0.2,0.6000000000000001,0.8,0.4,0.9821428570999999,586.0,0.3777777778,449.0,0.050572760599999995,0.98,400.5,-0.04,44.5,304.0,5.8,5.7,290.1666666667,293.6666666667,403.5,109.8333333333,42.364761697,1.0,736.0,0.0,138.5,6.5,6.5,6.0,3.0,5.5,24,0.9543378995,619.5,58.5,7.5,39.5,-12.5,4.0,2.7,3.7777777778,2.6666666667000003,2.9333333333,2194.937037037,4,7,4451.25,652.7601010101,-0.9811974101,0.3737073356,-0.1837529512,1.8,2.0,1.3333333333,1.0,2.1666666667,0.8402870943,0.5736837362
s326,0.8525,889.0,1.6,46.928571428599994,0.5333333333,603,34.3571428571,0.5333333333,465,0.9859154929999999,-0.027777777799999997,-13.5,698.5,-0.021276595699999998,61.5,0.027777777799999997,82.0,0.0005734405,0.0156696167,0.0499257813,4.5333333333,3.7142857143,3.1,3.0,2.25,3.0,2.0,50,0.9527027026999999,515.0,0.8333333333,0.0,11.875,0.0375,0,-0.0018333332999999998,-0.125,12.166666666700001,0.0113475177,1,-0.00021276599999999998,-1.3617021277,1.0,1.1818181818,-0.137237183,1.0188565576000002,8.2,7.2,0.9411764706,1127.0,-0.05882352940000001,39.0,0.22222222219999999,2.8333333332999997,2.6666666667000003,1.8333333333,2.8333333332999997,4.5,3.6666666667,3.3333333332999997,2.5,2.3333333333,1.6666666666999999,1.8333333333,2.0,4.1666666667,3.1666666667000003,5.5,-0.21428571429999999,650.5,-0.3636363636,34.5,0.9285714286,641.0,-0.95341663,2.604344651,27.7777777778,33.3333333333,37.037037037,5.0,5.0,3.75,3.625,2.25,4.0,3.5,43,0.9428571429000001,-0.8409013323000001,2.3379468797,30,0.7859154930000001,1062.0,279.0,5,1.0,1.2666666667,0.6633827209000001,0.5,0.0013894233,0.6546336174,0.7000000000000001,0.0010662103,0.6666666667000001,0.009797959,0.0256124969,0.0256124969,3,0.9042553191,738.0,-0.177484787,95.0,-0.0351043643,-53.0,-0.1423804227,148.0,0.1377906977,25.5,3.5333333333,238.8333333333,-77.0,-21.5,43,,,,0.6699352913000001,0.9789473684,0.9736842105,7,0.8732394365999999,1396.0,0.11111111109999999,89.0,0.6666666667000001,0.5833333333,,1.0,124.0,0.4,0.7000000000000001,0.7000000000000001,0.6000000000000001,0.9924528302,689.0,,,,0.9479166667,636.0,0.0646982197,-51.0,376.0,5.8,5.5,281.6666666667,265.8333333333,262.1666666667,-3.6666666667,13.5382969971,1.0,892.5,0.0,97.5,5.0,5.0,5.0,2.0,5.5,36,0.9609195401999999,818.5,179.0,20.5,-61.0,-29.5,4.3076923077,3.5,2.7777777778,2.4444444444,2.3333333333,2807.5595238095,-3,6,4524.8181818182,682.7060301508001,-0.3458454514,-0.5784702498000001,-0.7070489001000001,1.2,1.8181818182,2.0,2.0,2.3333333333,0.1639690491,0.1580530631
s327,0.7690417690000001,475.0,1.4,13.434782608699999,0.23333333329999997,304,12.7142857143,0.30000000000000004,254,0.9166666667,-0.0833333333,98.5,642.0,-0.1875,114.5,0.0833333333,59.5,0.0068910806,0.1025263672,0.26956054690000003,4.7333333333,4.1071428570999995,3.7,3.0,3.25,4.0,3.2857142857,47,0.96,400.5,0.33333333330000003,0.1666666667,12.041666666700001,-0.0041666667,0,-0.0061666667,-2.0416666667,21.0833333333,0.05719441769999999,1,-0.0062338787,-2.4056785371,1.0833333333,1.7272727273,-0.07423923660000001,0.5676550446999999,6.6,5.3,0.6197183099,688.5,-0.11111111109999999,-1.0,0.0,2.1666666667,5.1666666667,1.3333333333,4.6666666667,5.1666666667,5.3333333333,4.5,5.666666666699999,3.5,1.3333333333,1.3333333333,2.5,2.8333333332999997,2.8333333332999997,6.333333333300001,-0.1875,238.5,-0.125,-13.5,0.937007874,376.0,-0.3341481062,2.9689949732,66.6666666667,44.4444444444,62.962962963,6.166666666699999,2.75,3.875,4.25,3.25,3.4285714286,4.75,50,0.96,-1.3646783862,3.2360509786000002,32,0.40285714289999996,638.0,141.0,7,1.125,1.4,0.7219559670000001,1.0,0.0019021310999999999,0.709879303,0.9,0.0017899832999999999,0.2777777778,0.158113883,0.06403124240000001,0.06403124240000001,3,,,,,,,,,,,4.6666666667,292.8333333333,7.5,32.5,43,0.5730337079,-1.1625645555,2.6562011972999997,0.3064446643,0.9698492462,0.9447236181,5,0.8309859155,1079.0,-0.22222222219999999,-24.5,0.4166666667,0.33333333330000003,,0.5833333333,132.0,0.4,0.6000000000000001,0.7000000000000001,0.4,0.9678571429,561.0,0.3316831683,297.0,0.0316719488,0.99,440.0,-0.02,67.5,315.0,5.5,4.2,362.8333333333,228.0,92.0,-136.0,60.5315652803,0.9578947368,572.0,0.042996453899999995,86.0,7.0,6.5,5.5,2.0,7.0,39,0.7963386728,637.0,69.0,46.0,13.5,-28.5,4.2307692308,4.1,4.2222222222,2.5555555556,4.0666666667,1867.2633333333,2,9,4229.5833333333,,,,,1.2,1.5454545455000002,2.1666666667,2.1428571429,2.9166666667000003,0.1624280434,0.352211781
s328,0.8134831460999999,724.5,2.25,56.25,0.4666666667,840,30.1111111111,0.4,517,0.9583333333,-0.055555555599999994,20.0,535.0,-0.0833333333,117.0,0.0,18.0,0.0696281176,0.05681201170000001,1.1927919922,3.2,2.2857142857,2.7666666667000004,3.5,2.25,3.0,1.4285714286000002,58,0.96,474.5,0.6666666667000001,0.33333333330000003,11.75,0.0833333333,2,-0.0023333333,-2.0833333333,15.25,0.2089989889,3,-0.0102628918,-3.0798786653,1.0833333333,1.8181818182,0.7465251920999999,0.12533360470000002,7.0,10.0,0.9295774648,630.0,-0.22222222219999999,-47.5,0.027777777799999997,2.6666666667000003,4.6666666667,1.3333333333,2.8333333332999997,4.0,5.833333333300001,6.166666666699999,6.666666666699999,5.666666666699999,3.0,1.0,1.5,1.0,3.8333333332999997,5.0,-0.0625,71.0,-0.0625,-131.0,0.9603174603,914.0,-0.13964851220000002,3.347538113,16.6666666667,0.0,29.6296296296,5.5,3.0,4.875,4.5,4.5,3.1428571429,3.625,48,0.9657142857,-1.2890129855,3.38738178,37,0.3887240356,1737.0,131.0,7,1.0,1.7333333333,0.7179199219,0.6000000000000001,0.0016188028,0.9,1.0,0.0017327268,0.6388888889000001,0.25,0.158113883,0.25,5,0.8947368420999999,817.0,-0.2051282051,205.0,-0.0740740741,-56.0,-0.1310541311,261.0,-0.1068181818,64.0,5.4,350.6666666667,27.0,30.5,47,0.6555555556,-30.172624032199998,34.7909801629,0.4980748503,0.92,0.98,7,0.9285714286,851.0,-0.055555555599999994,114.0,0.6666666667000001,0.5,0.75,0.75,136.0,0.0,0.1,0.6000000000000001,0.4,0.9714285714,599.5,0.5408163265,557.5,0.048866025,0.97,515.0,-0.02,-18.0,283.0,6.1,7.1,386.5,251.1666666667,302.5,51.3333333333,26.524064598699997,0.9787234043,699.5,-0.0425531915,100.0,7.0,6.5,6.5,6.0,6.5,27,0.8832951945,698.5,-15.5,11.0,77.5,13.0,4.0769230769,2.1,4.3333333333,1.5555555556,2.6,2873.2583333333,10,5,2790.6666666666997,,,,,1.4,1.8181818182,1.3333333333,1.2142857143,3.1666666667000003,0.8618797457999999,0.3917992003
s329,0.8004484304999999,712.0,2.35,12.222222222200001,0.1,318,16.538461538500002,0.1333333333,415,0.9375,0.027777777799999997,19.0,607.0,-0.1041666667,97.5,0.0,116.0,0.0005160178000000001,0.0010765266,0.0124736328,3.3333333332999997,3.6071428571,3.6,2.25,3.0,3.2,2.5714285714000003,50,0.9866666667,430.5,0.5,0.5,24.25,0.075,2,-0.0043333333000000005,-2.6666666667000003,28.9583333333,-0.0180662135,1,0.0002617847,-1.0940583205,1.0,1.3636363636000002,0.06072172100000001,1.1821651631,7.5,7.1,0.9861111111,1065.0,0.0,86.5,0.3888888889,2.3333333333,2.1666666667,1.1666666667,2.3333333333,4.8333333333,6.0,5.833333333300001,6.0,5.833333333300001,4.0,1.5,2.6666666667000003,1.8333333333,2.3333333333,6.833333333300001,0.0,124.0,0.0,69.0,0.9921875,827.0,0.1910395678,4.9380558016,44.4444444444,22.2222222222,11.1111111111,6.0,2.0,3.875,3.875,4.125,3.7142857143,2.625,50,0.9571428570999999,-1.4013457528,3.1627162452999995,39,0.3633802817,1384.0,129.0,9,1.0,1.3333333333,0.6417585373,0.5,0.0008663908,0.9075439453,0.9,0.0011118678,0.4722222222,0.0015811388,0.0038729833,0.0038729833,2,0.8736842105,608.0,-0.1424242424,282.0,0.0284090909,12.5,-0.17083333329999997,269.5,0.0669856459,-33.5,4.9333333333,340.1666666667,-16.5,172.0,46,0.4777777778,-2.6316993777,2.5318229339,0.3899128991,0.9949748744,0.9447236181,12,0.9577464789,901.0,-0.055555555599999994,-79.0,0.6666666667000001,,,0.8333333333,142.0,0.1,0.0,0.6000000000000001,0.6000000000000001,0.9642857143000001,782.0,0.4889434889,435.0,0.0117606505,0.85,465.0,-0.26,38.0,327.5,7.1,7.0,,336.5,351.8333333333,15.333333333299999,56.724866906,0.9166666667,702.5,-0.1666666667,238.0,6.5,6.5,6.0,3.5,5.0,31,0.7681818182,570.0,65.0,-5.5,-37.0,10.5,3.7692307692,2.9,2.3333333333,2.1111111111,3.1333333333,2589.7037037037,7,9,4734.8333333333,,,,,1.3,1.3636363636000002,1.3333333333,1.2142857143,2.4166666667,0.4742773546,0.2828473834
s332,0.7903225806,453.0,1.9,20.4782608696,0.23333333329999997,447,14.166666666700001,0.2,321,0.9861111111,-0.027777777799999997,27.0,659.5,-0.0208333333,91.0,-0.027777777799999997,13.5,3.5467219238,0.09858178710000001,0.5687685547,4.5333333333,4.25,4.5333333333,3.0,2.75,3.0,2.2857142857,42,0.9583333333,473.5,0.8333333333,0.0,8.9166666667,-0.008333333299999999,0,-0.002,-0.8333333333,8.5,-0.0072104019,1,-0.0034609929000000003,-0.2612293144,1.1666666667,1.4545454544999998,0.0318039244,0.2248158144,7.3,5.8,0.8194444444000001,999.0,-0.33333333330000003,158.5,0.0,3.5,4.1666666667,3.1666666667000003,4.1666666667,3.8333333332999997,2.5,2.0,2.6666666667000003,2.8333333332999997,2.3333333333,3.5,4.1666666667,3.8333333332999997,4.5,5.0,-0.380952381,-45.0,-0.6517857143,-509.0,0.7235772358,448.0,-1.4617689391,-0.1447032105,16.6666666667,33.3333333333,51.851851851899994,6.0,5.5,3.0,3.625,3.125,3.7142857143,3.5,45,0.9714285714,-1.0385004381999998,3.3813588491,23,0.3771428571,428.5,132.0,8,1.1875,1.8666666666999998,0.7669188976000001,0.7000000000000001,0.0009014412,0.9044677734,0.9,0.0016736344000000002,0.5555555556,0.06403124240000001,0.053929018700000005,0.06403124240000001,3,0.8791208790999999,881.5,-0.33333333330000003,517.0,-0.11538461539999999,299.0,-0.21794871789999998,218.0,-0.1032998565,-25.0,3.8,,,,44,0.4943820225,-0.7242809695,1.2605776296,,,,3,0.7605633803,908.0,-0.055555555599999994,199.0,0.5,0.1666666667,0.33333333330000003,0.8333333333,112.0,,0.4,,1.0,,,0.4801980198,453.0,0.0689465301,0.95,441.0,-0.02,55.0,381.0,3.7,5.7,379.1666666667,334.1666666667,320.0,-14.166666666700001,30.6049053247,0.9787234043,811.0,-0.043478260899999996,132.0,5.0,5.0,4.5,2.5,5.0,42,0.7826086956999999,632.0,54.0,-81.0,-33.5,85.5,3.3076923077,2.9,3.1111111111,3.5555555556,3.3333333332999997,2732.6388888889,0,7,4094.7916666666997,366.4325,-0.5919972372,0.11016551599999999,-0.8690457845,2.1,2.1818181818,2.3333333333,2.5,2.9166666667000003,0.4727509258,0.1761898109
s333,0.8242009131999999,511.0,3.0,48.7,0.33333333330000003,943,34.7368421053,0.3666666667,632,0.9861111111,-0.027777777799999997,43.0,556.0,-0.0416666667,115.0,-0.027777777799999997,63.0,0.000116288,0.0007390938000000001,0.0125380859,2.4,3.6071428571,4.0333333333,3.25,2.75,3.6,2.7142857143,52,0.9933333333,426.0,0.8333333333,0.1666666667,7.875,0.1041666667,3,-0.008833333300000001,-1.2916666667,12.0,0.2036585366,2,-0.0041463415,-6.2195121951,1.0,1.7272727273,-0.2494014695,0.6938826054999999,7.2,7.7,0.9710144928,810.0,0.0,11.0,0.25,2.8333333332999997,4.1666666667,1.6666666666999999,2.3333333333,4.0,3.3333333332999997,3.5,5.0,2.8333333332999997,2.0,2.0,3.0,1.8333333333,2.1666666667,6.0,-0.0625,140.5,0.0,-134.0,0.984375,426.0,0.1910395678,4.9380558016,33.3333333333,11.1111111111,37.037037037,5.1666666667,1.75,4.625,4.25,4.25,3.7142857143,3.25,53,0.9742857143000001,-1.1652624446,3.6348828618,35,0.4162011173,766.0,149.0,7,1.0,1.5333333333,0.5,0.2,,1.0,1.0,0.0018575070999999998,0.4722222222,0.009797959,0.009797959,0.0250474647,1,0.9270833333,663.0,-0.25,139.5,-0.028571428599999997,-84.5,-0.2214285714,224.0,0.0075987842,69.5,5.3333333333,212.8333333333,-45.0,13.0,45,0.8539325843000001,23.0928017558,-11.954940532,0.4577152858,0.9644670051,0.9593908629,10,0.8873239437,1015.0,-0.055555555599999994,484.0,0.6666666667000001,0.8333333333,0.75,0.8333333333,137.0,0.1,,0.30000000000000004,0.2,0.9857142857,631.0,0.44836272039999997,521.0,0.0341174241,0.97,435.0,0.02,58.5,286.5,6.7,6.0,298.6666666667,232.6666666667,239.8333333333,7.166666666699999,24.6184865626,0.9680851064,745.0,-0.0652173913,137.5,6.5,6.5,7.0,4.5,5.0,42,0.9402298851,747.0,-10.0,8.0,98.5,4.0,4.0,1.9,3.5555555556,2.1111111111,2.8666666667,1706.0185185185,-2,9,8113.416666666701,822.393442623,-0.0472372329,-0.5704981688,-0.7274675676000001,1.4,1.7272727273,1.6666666666999999,1.0714285714,2.25,0.1737936359,0.2088398715
s334,0.8022471910000001,567.0,2.3,2.7666666667000004,0.0,82,0.9642857143000001,0.0666666667,26,0.9861111111,0.055555555599999994,91.0,689.0,-0.0208333333,140.0,0.0,73.5,6.3229999999999994e-06,4.3625999999999995e-06,4.364e-06,2.6,3.3928571429,3.5,3.0,2.5,2.8,2.4285714286,52,0.9194630872,514.0,0.6666666667000001,0.33333333330000003,13.208333333299999,0.0291666667,1,-0.0098333333,-0.9583333333,23.5,0.0184024267,1,-0.0087280081,-4.1868554095,1.0833333333,1.6363636363999998,0.2485903814,0.8539800995,8.0,6.6,0.9130434783,1014.0,-0.05882352940000001,11.5,0.9166666667,1.8333333333,2.5,2.3333333333,2.8333333332999997,3.3333333332999997,4.0,5.0,3.8333333332999997,3.6666666667,2.1666666667,2.0,2.5,3.3333333332999997,5.0,4.8333333333,0.0,618.0,0.0095238095,151.0,0.9439252336,453.0,-0.5420764413,3.3056961158999996,0.0,0.0,7.4074074074,6.0,4.75,3.25,3.625,4.0,3.8571428571,3.875,48,0.9742857143000001,-0.9928100529,3.4727396196,34,0.6573816156,1009.0,236.0,9,1.0625,1.4,0.5509701610000001,0.7000000000000001,0.0016862709,0.7022446155000001,0.6000000000000001,0.0021035041,0.5,0.0002011893,0.0002011893,0.0002011893,3,0.9270833333,870.0,-0.25,258.5,-0.0256410256,-67.0,-0.2243589744,325.5,-0.06324110670000001,115.0,3.5333333333,354.3333333333,-9.5,210.5,42,0.5333333333,3.4619176492,-3.205537728,0.6159293093,0.9668508287,0.9834254144,6,,,,,0.75,0.5833333333,0.75,,125.0,0.1,0.30000000000000004,0.5,0.7000000000000001,0.9768339768,829.0,0.5764411028,460.0,0.108622318,0.94,533.5,0.0,47.0,352.0,5.4,5.4,463.3333333333,255.6666666667,322.8333333333,67.1666666667,-68.7677291158,1.0,948.0,0.0,143.0,6.5,6.0,7.0,3.0,4.5,38,0.9513888889,808.0,158.5,93.5,51.5,28.0,3.6923076923,2.3,4.0,1.8888888889,2.7333333332999996,2314.5083333333,6,6,5044.5833333333,672.5892857143,-0.15175612600000002,-0.2887085642,-0.1462834707,1.8,1.9090909091,1.5833333333,1.0714285714,2.8333333332999997,0.813591548,0.4550403212
